image_id,class_id,class_name,class_folder,image_name,image_path,image_full_path,split,is_train,bbox_x,bbox_y,bbox_width,bbox_height
66,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0050_870.jpg,002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,train,1,41.0,79.0,387.0,202.0
67,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0071_792.jpg,002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,train,1,156.0,35.0,126.0,259.0
68,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0053_543.jpg,002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,test,0,108.0,123.0,230.0,149.0
69,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0081_800.jpg,002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,train,1,82.0,75.0,308.0,260.0
70,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0001_545.jpg,002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,test,0,89.0,172.0,108.0,146.0
71,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0023_1059.jpg,002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,test,0,83.0,124.0,211.0,250.0
72,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0065_809.jpg,002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,train,1,75.0,80.0,375.0,277.0
73,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0061_563.jpg,002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,train,1,41.0,31.0,384.0,260.0
74,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0085_564.jpg,002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0085_564.jpg,train,1,45.0,31.0,268.0,306.0
75,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0005_565.jpg,002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0005_565.jpg,train,1,38.0,91.0,316.0,193.0
76,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0060_777.jpg,002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,test,0,137.0,72.0,202.0,211.0
77,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0055_570.jpg,002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,train,1,15.0,25.0,409.0,274.0
78,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0025_571.jpg,002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,train,1,193.0,46.0,202.0,195.0
79,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0080_821.jpg,002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0080_821.jpg,test,0,99.0,115.0,316.0,284.0
80,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0092_834.jpg,002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,train,1,71.0,50.0,312.0,236.0
81,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0013_910.jpg,002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,train,1,67.0,25.0,358.0,248.0
82,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0091_602.jpg,002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,test,0,109.0,13.0,276.0,295.0
83,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0102_611.jpg,002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0102_611.jpg,test,0,35.0,114.0,418.0,216.0
84,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0099_869.jpg,002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0099_869.jpg,train,1,41.0,89.0,378.0,304.0
85,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0017_614.jpg,002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0017_614.jpg,test,0,8.0,75.0,350.0,424.0
86,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0047_619.jpg,002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,train,1,157.0,36.0,195.0,365.0
87,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0035_876.jpg,002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0035_876.jpg,test,0,30.0,7.0,437.0,321.0
88,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0098_621.jpg,002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,test,0,58.0,91.0,332.0,256.0
89,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0088_883.jpg,002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,train,1,84.0,25.0,285.0,307.0
90,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0034_628.jpg,002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,test,0,193.0,53.0,244.0,254.0
91,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0104_630.jpg,002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0104_630.jpg,test,0,119.0,42.0,118.0,123.0
92,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0058_637.jpg,002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0058_637.jpg,test,0,18.0,60.0,459.0,239.0
93,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0028_643.jpg,002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0028_643.jpg,test,0,135.0,120.0,201.0,138.0
94,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0033_658.jpg,002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0033_658.jpg,test,0,45.0,10.0,322.0,281.0
95,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0075_668.jpg,002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0075_668.jpg,test,0,120.0,60.0,101.0,218.0
96,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0076_671.jpg,002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,train,1,151.0,23.0,274.0,351.0
97,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0096_673.jpg,002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0096_673.jpg,train,1,46.0,71.0,403.0,280.0
98,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0064_674.jpg,002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,test,0,118.0,19.0,222.0,294.0
99,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0039_924.jpg,002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,train,1,24.0,53.0,361.0,181.0
100,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0049_918.jpg,002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0049_918.jpg,test,0,13.0,58.0,473.0,243.0
101,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0012_696.jpg,002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0012_696.jpg,test,0,125.0,72.0,306.0,149.0
102,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0056_500.jpg,002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,train,1,92.0,47.0,331.0,260.0
103,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0037_699.jpg,002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,test,0,152.0,41.0,187.0,271.0
104,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0006_702.jpg,002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,train,1,83.0,90.0,245.0,394.0
105,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0073_927.jpg,002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,train,1,127.0,55.0,252.0,182.0
106,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0042_801.jpg,002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0042_801.jpg,test,0,116.0,18.0,283.0,314.0
107,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0004_930.jpg,002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,test,0,64.0,94.0,287.0,223.0
108,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0093_725.jpg,002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0093_725.jpg,test,0,138.0,88.0,120.0,156.0
109,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0068_726.jpg,002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0068_726.jpg,train,1,43.0,62.0,286.0,432.0
110,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0040_472.jpg,002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0040_472.jpg,train,1,148.0,115.0,149.0,193.0
111,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0100_735.jpg,002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0100_735.jpg,train,1,136.0,66.0,171.0,243.0
112,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0021_737.jpg,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,test,0,140.0,100.0,237.0,199.0
113,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0029_482.jpg,002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,train,1,31.0,52.0,377.0,172.0
114,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0059_488.jpg,002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0059_488.jpg,test,0,26.0,53.0,331.0,211.0
115,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0018_492.jpg,002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0018_492.jpg,train,1,183.0,80.0,237.0,200.0
116,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0083_756.jpg,002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,train,1,128.0,109.0,221.0,198.0
117,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0094_1013.jpg,002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,train,1,165.0,48.0,166.0,268.0
118,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0103_504.jpg,002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,test,0,145.0,42.0,182.0,288.0
119,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0079_506.jpg,002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0079_506.jpg,test,0,92.0,69.0,366.0,269.0
120,2,002.Laysan_Albatross,002.Laysan_Albatross,Laysan_Albatross_0051_1020.jpg,002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/002.Laysan_Albatross/Laysan_Albatross_0051_1020.jpg,train,1,77.0,93.0,163.0,178.0
121,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0038_1065.jpg,003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,train,1,196.0,96.0,222.0,147.0
122,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0031_1066.jpg,003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,train,1,102.0,128.0,396.0,148.0
123,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0001_1071.jpg,003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,train,1,105.0,133.0,168.0,283.0
124,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0016_1075.jpg,003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,train,1,169.0,41.0,180.0,249.0
125,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0043_1076.jpg,003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,train,1,1.0,134.0,316.0,345.0
126,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0003_1078.jpg,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,test,0,36.0,63.0,448.0,252.0
127,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0077_1080.jpg,003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,train,1,92.0,117.0,327.0,121.0
128,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0063_1101.jpg,003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,train,1,55.0,49.0,176.0,150.0
129,3,003.Sooty_Albatross,003.Sooty_Albatross,Sooty_Albatross_0044_1105.jpg,003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,test,0,206.0,107.0,140.0,115.0
